MAC Address,Channel,DS Channel,HT Capabilities,Extended Capabilities,Vendor Specific Tags,Supported Rates,Extended Supported Rates,Length,Cluster ID
2e:ac:ad:ee:b5:22,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
2e:ad:f5:89:0f:4b,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
2e:b8:ed:77:8c:3c,6,11.0,2.0,1.0,6.0,2.0,0.0,143,0
2e:c2:31:b0:0f:fa,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
2e:c6:5a:10:0f:51,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
2e:d2:16:4a:ca:db,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
2e:ed:d1:1b:e9:f9,6,2.0,2.0,1.0,6.0,2.0,0.0,143,0
32:07:8f:ec:18:3c,6,7.0,2.0,1.0,6.0,0.0,0.0,113,4
32:09:b2:4c:9c:35,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
32:24:66:49:7b:7e,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
32:29:1d:24:5f:d6,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
32:29:3e:a1:f5:95,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
32:3b:66:85:8b:5c,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
32:40:28:c3:78:b0,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
32:4a:d8:f8:45:c0,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
32:50:ff:da:55:41,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
32:52:19:30:2d:72,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
32:55:bd:f3:bd:53,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
32:58:5a:05:d2:31,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
32:69:3f:a8:3c:17,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
32:6b:fe:6e:0a:fe,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
32:78:93:79:b7:cd,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
32:a3:f4:4a:af:04,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
32:aa:3a:e4:f1:8e,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
32:ac:20:c3:0f:ac,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
32:ba:29:d0:b6:85,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
32:c6:ab:1d:f2:79,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
32:ce:c7:8a:4f:0f,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
32:df:0e:b2:83:6d,6,6.0,5.0,3.0,1.0,0.0,0.0,165,5
32:f6:d8:f0:b8:85,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
32:fd:48:e1:d6:18,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
36:1c:34:63:5a:d0,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
36:2c:0c:48:29:d0,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
36:2c:21:ef:89:80,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
36:2e:44:cc:8e:4c,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
36:34:97:e6:81:71,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
36:38:80:cf:88:6b,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
36:3b:b1:5c:ca:de,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
36:3b:c8:21:96:d1,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
36:43:02:f3:e9:b5,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
36:55:b1:72:2c:de,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
36:65:81:ae:2f:73,11,12.0,2.0,1.0,6.0,0.0,0.0,113,4
36:67:48:da:51:fb,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
36:68:9a:aa:b8:38,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
36:76:a3:2e:ff:e5,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
36:85:35:1c:44:6a,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
36:9d:60:a4:ff:d0,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
36:a8:f3:cb:a1:df,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
36:ec:11:82:73:d8,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
36:f1:a4:89:f9:f0,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
36:f7:e7:1c:10:1a,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:02:ef:92:51:29,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
3a:1a:80:1c:df:93,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:1c:87:6e:ed:11,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
3a:1c:b3:23:b9:59,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:25:2f:af:25:82,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:53:7f:6f:c2:cd,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
3a:58:81:e6:43:7c,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:58:d9:b8:1a:75,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:64:d4:9c:03:ed,6,7.0,2.0,1.0,6.0,0.0,0.0,113,4
3a:96:1e:07:1c:d5,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:9a:9a:c2:93:c6,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:a0:93:e7:b1:88,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:a5:8a:c7:4f:ad,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:c1:7b:e7:c4:0b,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:d2:25:b6:05:e6,6,8.0,5.0,3.0,1.0,0.0,0.0,165,5
3a:d2:39:76:17:d3,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
3a:d8:b6:13:ec:41,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:d9:2e:56:79:0a,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
3a:fa:36:1e:52:3b,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
3a:fa:5f:e5:bf:a5,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:29:e2:27:ec:84,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
3e:30:64:48:80:34,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:37:b9:1b:87:96,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:37:e4:5e:3e:ad,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:38:d5:cb:85:37,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:39:22:86:2c:6d,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:40:d2:20:0b:37,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:45:d3:45:bf:ab,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:47:15:9c:15:96,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
3e:4d:67:ed:61:1c,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:4d:e5:d3:c3:ae,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:53:2b:07:1c:c5,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:67:70:61:ae:8b,11,9.0,2.0,1.0,6.0,0.0,0.0,113,4
3e:6b:fc:ca:01:8c,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:71:3d:2d:7c:de,11,11.0,2.0,1.0,6.0,0.0,0.0,113,4
3e:7f:d7:81:10:83,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:81:65:b4:93:24,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:87:3b:5f:90:0f,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:8d:58:d8:7d:46,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:91:b7:59:ff:06,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:a2:4b:2a:25:d7,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:d7:6b:50:0f:17,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:dd:6f:68:18:5d,1,1.0,0.0,0.0,6.0,0.0,0.0,101,10
3e:e0:67:87:58:1d,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
3e:e8:85:38:0d:99,11,11.0,2.0,1.0,6.0,0.0,0.0,113,4
40:f3:08:d8:f3:08,11,9.0,1.0,0.0,0.0,0.0,0.0,165,12
42:19:58:6e:cb:80,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
42:3b:3e:6d:2d:ab,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
42:3c:27:cd:6c:1c,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
42:4a:b1:18:b1:73,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
42:4e:24:26:0f:88,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
42:52:e2:7f:09:7a,1,3.0,5.0,3.0,1.0,0.0,0.0,165,5
42:5a:e0:2d:1a:74,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
42:7f:b7:2d:b2:cf,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
42:82:20:ac:f8:91,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
42:a0:c9:55:b2:5f,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
42:b1:98:56:e4:02,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
42:bf:f4:30:96:ca,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
42:dd:51:ce:14:1d,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
42:ec:c6:24:d0:f5,1,1.0,0.0,0.0,6.0,0.0,0.0,101,10
42:ee:04:7f:cf:56,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
42:f7:c4:4d:e8:2c,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
42:fd:d6:b2:b9:0d,11,11.0,5.0,3.0,1.0,0.0,0.0,153,6
46:0e:2c:94:d4:5d,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
46:20:c5:e8:d6:3c,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
46:24:6f:9e:ac:df,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
46:31:55:ad:8d:fc,1,1.0,0.0,0.0,6.0,0.0,0.0,101,10
46:40:44:fb:c3:bf,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
46:40:6b:7f:67:75,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
46:51:13:64:da:2a,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
46:55:2a:52:ec:8f,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
46:55:af:78:86:01,11,11.0,2.0,1.0,6.0,0.0,0.0,113,4
46:5b:ce:ef:fc:bf,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
46:75:53:9f:d6:1e,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
46:7c:f5:7b:dd:8e,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
46:83:96:f1:53:22,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
46:87:51:06:b3:cb,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
46:8e:7f:1f:30:68,1,1.0,7.0,6.0,2.0,0.0,0.0,187,8
46:90:dc:c0:db:ff,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
46:c1:bd:b9:e7:8c,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
46:c9:7d:ef:44:67,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
46:d7:39:cb:c2:15,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
46:df:10:33:e0:ec,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
46:e4:13:04:63:8c,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:00:af:41:31:b7,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:09:c0:37:b9:a3,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:0a:79:7e:1b:a6,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:0f:ad:3b:83:45,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:1e:1d:9c:9e:f9,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:29:c4:b8:5f:7e,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
4a:2a:1d:0b:19:d0,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:2c:51:87:c5:b7,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:2c:75:92:5a:8a,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:35:81:60:aa:3e,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
4a:3a:ec:8a:d4:4a,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:4d:e2:86:98:9d,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:54:84:a4:20:d8,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:54:8e:ed:4d:bd,6,6.0,5.0,3.0,1.0,0.0,0.0,165,5
4a:58:c0:e3:e3:0c,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:7b:64:78:70:12,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:85:cc:01:6c:b4,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:97:2a:ad:96:86,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:9b:77:db:6d:46,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:bf:60:ea:3c:d8,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
4a:c5:20:e1:a6:82,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:d1:fc:7a:98:f4,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:d2:00:f7:82:37,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:d8:5a:42:2f:6d,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:da:6e:28:dd:b4,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:e4:8e:8c:84:39,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
4a:fb:13:0a:56:44,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:04:33:f2:91:a9,6,9.0,5.0,3.0,1.0,0.0,0.0,165,5
4e:07:2e:ba:b3:0b,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:13:b6:b3:82:39,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
4e:2a:d2:e3:bd:0f,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
4e:2c:18:c3:17:59,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:2e:40:2b:d8:f0,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:39:61:5a:c8:78,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:3c:d3:e7:41:74,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:56:30:ad:99:eb,6,3.0,5.0,3.0,1.0,0.0,0.0,165,5
4e:70:9d:7a:02:16,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:76:b3:29:3d:87,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:83:76:50:b0:38,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:85:52:74:1f:44,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:9f:0e:53:cd:88,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:9f:86:b9:6b:5e,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:c3:c7:2a:65:37,6,1.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:ce:71:db:13:5f,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
4e:fd:03:0c:50:1a,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:0f:0b:6c:4d:98,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
52:19:dc:a7:0e:48,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
52:22:71:63:d6:59,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:36:36:98:23:9b,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
52:41:20:78:62:89,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:42:fd:50:2d:1d,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:48:1c:07:5a:3a,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:48:30:46:55:ac,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
52:4b:d7:8a:83:7d,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
52:51:97:59:75:7a,11,11.0,5.0,3.0,1.0,0.0,0.0,153,6
52:59:9e:c8:ae:53,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
52:5a:08:6e:bf:3b,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:5b:a9:f7:78:04,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
52:67:63:b5:f4:4a,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
52:73:6c:49:86:c3,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
52:73:8f:55:4e:59,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
52:90:f0:60:ad:d4,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
52:95:b4:77:cc:b4,11,11.0,5.0,3.0,1.0,0.0,0.0,153,6
52:a9:2b:6a:fb:87,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
52:ac:28:7b:59:0c,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
52:b8:88:b7:8c:7c,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
52:c2:0a:3b:1e:2f,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
52:e2:48:5a:30:37,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
52:e4:a2:3a:f1:ab,6,4.0,2.0,1.0,6.0,2.0,0.0,143,0
52:ea:13:53:9c:ff,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
52:ea:ae:98:3c:92,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
52:ef:ac:79:69:33,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
52:fb:2c:f4:a5:66,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
55:7e:6d:7d:93:aa,1,1.0,7.0,4.0,2.0,0.0,0.0,155,9
56:10:05:90:77:8b,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
56:1a:94:21:8a:d2,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
56:25:45:d4:82:5a,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
56:2a:f7:32:26:56,6,5.0,5.0,3.0,1.0,0.0,0.0,165,5
56:3b:a2:72:00:db,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
56:3e:ff:7b:07:3a,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
56:47:1d:02:b1:2b,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
56:68:a1:8f:92:45,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
56:6c:a0:c7:83:06,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
56:71:53:13:23:de,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
56:86:62:b7:4a:ae,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
56:a2:89:1c:54:24,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
56:a3:1d:69:48:b0,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
56:a7:54:d2:72:7c,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
56:b6:1d:1c:2b:5d,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
56:bb:63:5e:82:b1,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
56:c2:2e:16:a2:b6,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
56:cb:5f:cb:93:eb,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
56:fa:73:1d:5a:9c,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:01:dc:6b:3a:dd,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:07:e0:38:b6:25,1,2.0,5.0,3.0,1.0,0.0,0.0,165,5
5a:25:01:82:3e:2e,6,1.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:2f:0c:af:18:7e,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:38:9f:85:6d:e6,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
5a:3b:11:4d:b0:35,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
5a:57:ac:a0:18:ca,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:5d:f4:2e:8d:f6,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:69:64:43:56:a4,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
5a:6b:2c:9b:26:ec,6,4.0,5.0,3.0,1.0,0.0,0.0,165,5
5a:6d:5a:9e:54:a5,11,9.0,2.0,1.0,6.0,0.0,0.0,113,4
5a:7f:04:5b:42:e2,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:7f:61:ba:65:00,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:8d:23:2f:8d:e4,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
5a:99:6d:de:8f:e5,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:9a:e8:99:2d:be,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:a9:9b:8b:34:d1,6,10.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:b0:dc:84:78:c4,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:b4:53:13:6a:78,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
5a:b7:d7:c5:2c:b6,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:b8:72:72:51:1c,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:d2:28:2e:fd:48,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:d4:5d:63:75:de,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
5a:d7:4c:d9:23:fd,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:df:9d:f8:8e:ec,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
5a:f2:7b:8d:f2:c1,1,1.0,7.0,6.0,2.0,0.0,0.0,187,8
5a:fd:27:85:28:82,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:00:d4:7b:37:37,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:03:09:7c:c9:75,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
5e:08:27:69:c3:9e,11,13.0,2.0,1.0,6.0,0.0,0.0,113,4
5e:0f:c2:f2:1b:54,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:2d:03:e7:ed:b1,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:3d:44:ee:3d:d3,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:55:fb:18:68:5c,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:6e:31:45:d9:62,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
5e:7d:7a:d1:41:d1,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:7e:37:1f:31:13,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:80:f2:1d:5a:6f,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:83:0e:10:a4:30,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:84:b2:ee:fe:7b,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:8c:a2:95:69:89,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
5e:a1:b7:98:d6:4d,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:c0:65:e9:c8:7a,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:c8:7d:ae:a9:21,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:ca:3a:6e:9d:82,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
5e:d2:91:8b:3a:ad,6,6.0,5.0,3.0,1.0,0.0,0.0,165,5
5e:e6:36:a2:85:f1,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
5e:fb:64:07:e7:50,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
62:25:48:7b:87:36,6,6.0,0.0,0.0,6.0,0.0,0.0,113,11
62:2b:93:e2:5b:94,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
62:38:e8:4d:3f:10,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
62:5a:14:cf:03:6b,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
62:6e:64:94:69:09,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
62:76:ee:e6:82:6d,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
62:79:75:ca:83:fa,11,11.0,5.0,5.0,1.0,0.0,0.0,143,7
62:7d:59:ed:97:5d,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
62:7f:67:d8:95:16,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
62:86:c8:0e:f1:7f,11,11.0,0.0,0.0,6.0,0.0,0.0,113,11
62:8f:6d:d0:e5:2a,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
62:a2:53:40:e5:6a,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
62:ad:31:09:7a:b2,11,11.0,2.0,1.0,6.0,2.0,0.0,131,2
62:b4:94:0d:d4:53,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
62:b7:0e:f2:7c:d1,1,2.0,2.0,1.0,6.0,2.0,0.0,143,0
62:b9:11:1e:1d:e4,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
62:c1:62:0b:7d:42,11,11.0,2.0,1.0,6.0,0.0,0.0,113,4
62:c4:f6:06:c0:19,6,2.0,2.0,1.0,6.0,2.0,0.0,143,0
62:ca:a9:03:ae:63,6,5.0,2.0,1.0,6.0,2.0,0.0,143,0
62:e0:43:d7:d0:20,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
62:e9:d4:4b:63:b9,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
62:ef:f8:78:5c:b1,1,1.0,5.0,3.0,1.0,0.0,0.0,165,5
66:0f:a5:2c:99:35,6,7.0,2.0,1.0,6.0,2.0,0.0,143,0
66:11:27:83:50:ef,6,8.0,2.0,1.0,6.0,2.0,0.0,143,0
66:1b:72:54:a4:6f,11,11.0,5.0,3.0,1.0,0.0,0.0,153,6
66:24:36:22:4b:c4,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
66:29:97:26:a9:64,1,1.0,2.0,1.0,6.0,2.0,0.0,143,0
66:2c:96:2d:04:61,6,6.0,2.0,1.0,6.0,2.0,0.0,143,0
66:39:a1:64:9d:a9,1,3.0,2.0,1.0,6.0,2.0,0.0,143,0
66:43:29:dd:87:95,11,11.0,2.0,1.0,6.0,0.0,0.0,113,4
